Index,Record,Symbol,Description,Location,Mean,Peak -logP,Peak Location,Effect Size,Gene_Chr,Gene_Pos_Str,Peak_Chr,Peak_Pos_Str,Gene_Pos,Peak_Pos,Distance_Mb,is_cis,cis_trans,is_pseudogene,is_uncharacterized,is_loc,trans_flag,flag_artifact,norm_logp,norm_es,biol_score,tier,tissue
9445,ENSRNOG00000079079,LOC102548576,uncharacterized LOC102548576,Chr11: 73.403896,3.178,91.0,Chr11: 72.767252,1.681,Chr11, 73.403896,Chr11, 72.767252,73.403896,72.767252,0.636644000000004,True,cis,False,True,True,cis,False,0.4752342704149933,0.4412726732084448,0.5207774302682033,Tier_2_Validate,Adipose
27162,ENSRNOG00000025551,Rgs22,regulator of G-protein signaling 22,Chr7: 67.308804,5.464,90.3,Chr7: 66.434495,-1.074,Chr7, 67.308804,Chr7, 66.434495,67.308804,66.434495,0.8743089999999967,True,cis,False,False,False,cis,False,0.47054886211512714,0.2607790663098424,0.5559647749487393,Tier_1_HighConfidence,Adipose
10528,UNCHAR_LOC102553634,LOC102553634,uncharacterized LOC102553634,Chr11: 42.183098,4.252,89.9,Chr11: 42.033724,-1.063,Chr11, 42.183098,Chr11, 42.033724,42.183098,42.033724,0.14937400000000167,True,cis,False,True,True,cis,False,0.46787148594377514,0.2575081772227178,0.45388288210827243,Tier_2_Validate,Adipose
26762,UNCHAR_RGD1559482,RGD1559482,uncharacterized RGD1559482,Chr10: 100.174954,6.746,89.5,Chr10: 99.846935,-1.607,Chr10, 100.174954,Chr10, 99.846935,100.174954,99.846935,0.3280189999999976,True,cis,False,True,False,cis,False,0.465194109772423,0.41926851025869755,0.5095619170108922,Tier_2_Validate,Adipose
28869,ENSRNOG00000010296,Slc7a7,solute carrier family 7 member 7,Chr15: 27.873120,7.339,89.0,Chr15: 27.974218,0.658,Chr15, 27.873120,Chr15, 27.974218,27.87312,27.974218,0.10109800000000035,True,cis,False,False,False,cis,False,0.4618473895582329,0.13707998810585786,0.5096245821824318,Tier_1_HighConfidence,Adipose
17103,UNCHAR_LOC120098829,LOC120098829,uncharacterized LOC120098829,Chr20: 3.318106,6.636,88.7,Chr20: 3.601132,1.456,Chr20, 3.318106,Chr20, 3.601132,3.318106,3.601132,0.283026,True,cis,False,True,True,cis,False,0.4598393574297189,0.3743681236990782,0.4919726183950789,Tier_2_Validate,Adipose
27551,UNCHAR_Rpl12-ps2,Rpl12-ps2,"ribosomal protein L12, pseudogene 2",Chr2: 141.785084,5.048,88.4,Chr3: 16.490648,1.115,Chr2, 141.785084,Chr3, 16.490648,141.785084,16.490648,inf,False,trans,True,False,False,MEGA_EFFECT;PSEUDOGENE_TRANS,True,0.45783132530120485,0.27297056199821584,0.3557806605547972,Tier_3_FlaggedInspect,Adipose
27757,UNCHAR_RT1-CE11,RT1-CE11,"RT1 class I, locus CE11",Chr20: 3.358519,7.381,87.7,Chr20: 5.002150,1.746,Chr20, 3.358519,Chr20, 5.002150,3.358519,5.00215,1.6436310000000005,True,cis,False,False,False,cis,False,0.4531459170013387,0.4606006541778174,0.6198112999127046,Tier_1_HighConfidence,Adipose
11281,ENSRNOG00000075943,LOC103691076,uncharacterized LOC103691076,Chr1: 85.183194,4.782,87.2,Chr1: 84.965439,-0.806,Chr1, 85.183194,Chr1, 84.965439,85.183194,84.965439,0.2177549999999968,True,cis,False,True,True,cis,False,0.4497991967871486,0.18108831400535236,0.4208106287773753,Tier_2_Validate,Adipose
394,ENSRNOG00000032959,Adh7,"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide",Chr2: 226.748723,1.703,87.0,Chr2: 226.803112,1.495,Chr2, 226.748723,Chr2, 226.803112,226.748723,226.803112,0.054388999999986254,True,cis,False,False,False,cis,False,0.4484605087014725,0.3859649122807018,0.592048897343761,Tier_1_HighConfidence,Adipose
6548,ENSRNOG00000007931,Gucy2e,"guanylate cyclase 2D, retinal",Chr1: 152.739774,2.869,86.8,Chr1: 152.301954,1.38,Chr1, 152.739774,Chr1, 152.301954,152.739774,152.301954,0.4378200000000163,True,cis,False,False,False,cis,False,0.4471218206157965,0.351769253642581,0.5796118759904321,Tier_1_HighConfidence,Adipose
17104,UNCHAR_LOC120098830,LOC120098830,uncharacterized LOC120098830,Chr20: 3.371221,5.015,86.2,Chr20: 3.601132,1.158,Chr20, 3.371221,Chr20, 3.601132,3.371221,3.601132,0.22991100000000042,True,cis,False,True,True,cis,False,0.4431057563587684,0.2857567647933392,0.4551018824032377,Tier_2_Validate,Adipose
33028,UNCHAR_Ybx1-ps20,Ybx1-ps20,"Y box binding protein 1, pseudogene 20",Chr10: 39.162721,8.726,86.2,Chr5: 133.068819,0.55,Chr10, 39.162721,Chr5, 133.068819,39.162721,133.068819,inf,False,trans,True,False,False,MEGA_EFFECT;PSEUDOGENE_TRANS,True,0.4431057563587684,0.10496580434136189,0.29182504624504557,Tier_3_FlaggedInspect,Adipose
6666,ENSRNOG00000047321,Hba-a3,"hemoglobin alpha, adult chain 3",Chr10: 15.312393,6.828,85.8,Chr10: 15.438463,-1.948,Chr10, 15.312393,Chr10, 15.438463,15.312393,15.438463,0.12607000000000035,True,cis,False,False,False,cis,False,0.4404283801874163,0.5206660719595599,0.6363830582514416,Tier_1_HighConfidence,Adipose
10124,UNCHAR_LOC102551693,LOC102551693,uncharacterized LOC102551693,Chr1: 204.680567,5.732,85.5,Chr1: 205.159275,0.743,Chr1, 204.680567,Chr1, 205.159275,204.680567,205.159275,0.4787080000000117,True,cis,False,True,True,cis,False,0.43842034805890223,0.16235504014272972,0.4102713858705711,Tier_2_Validate,Adipose
13942,UNCHAR_LOC120094326,LOC120094326,uncharacterized LOC120094326,Chr8: 32.866229,3.861,85.5,Chr8: 32.952038,2.383,Chr8, 32.866229,Chr8, 32.952038,32.866229,32.952038,0.08580900000000469,True,cis,False,True,True,cis,False,0.43842034805890223,0.6500148676776687,0.5809523255077997,Tier_2_Validate,Adipose
28236,ENSRNOG00000034229,Serpinb1b,"serine (or cysteine) peptidase inhibitor, clade B, member 1b",Chr17: 31.329150,6.036,85.1,Chr17: 31.438420,2.168,Chr17, 31.329150,Chr17, 31.438420,31.32915,31.43842,0.1092700000000022,True,cis,False,False,False,cis,False,0.4357429718875501,0.5860838537020517,0.6576393889563605,Tier_1_HighConfidence,Adipose
32181,UNCHAR_Uap1l2,Uap1l2,uncharacterized Uap1l2,Chr6: 1.741395,5.129,84.2,Chr13: 83.183593,1.297,Chr6, 1.741395,Chr13, 83.183593,1.741395,83.183593,inf,False,trans,False,True,False,MEGA_EFFECT,True,0.42971887550200805,0.32708890871245905,0.3648827244750634,Tier_3_FlaggedInspect,Adipose
467,ENSRNOG00000023116,Agmo,alkylglycerol monooxygenase,Chr6: 53.986235,10.818,84.0,Chr6: 53.879848,0.741,Chr6, 53.986235,Chr6, 53.879848,53.986235,53.879848,0.10638699999999801,True,cis,False,False,False,cis,False,0.428380187416332,0.16176033303597978,0.506549182158309,Tier_1_HighConfidence,Adipose
9814,ENSRNOG00000089559,LOC102550339,uncharacterized LOC102550339,Chr5: 110.110708,1.767,83.6,Chr5: 110.033650,1.229,Chr5, 110.110708,Chr5, 110.033650,110.110708,110.03365,0.07705800000000806,True,cis,False,True,True,cis,False,0.4257028112449799,0.3068688670829616,0.45640008741477944,Tier_2_Validate,Adipose
27997,ENSRNOG00000013279,Scd3,stearoyl-coenzyme A desaturase 3,Chr1: 243.093056,4.407,83.4,Chr1: 243.327780,3.432,Chr1, 243.093056,Chr1, 243.327780,243.093056,243.32778,0.23472399999999993,True,cis,False,False,False,cis,False,0.4243641231593039,0.9619387451680047,0.785206003914558,Tier_1_HighConfidence,Adipose
27795,ENSRNOG00000032596,RT1-T24-3,"RT1 class I, locus T24, gene 3",Chr20: 2.718209,8.773,83.3,Chr20: 2.611182,1.003,Chr20, 2.718209,Chr20, 2.611182,2.718209,2.611182,0.10702699999999998,True,cis,False,False,False,cis,False,0.4236947791164658,0.23966696402022,0.53217661009784,Tier_1_HighConfidence,Adipose
8906,UNCHAR_LOC100912568,LOC100912568,uncharacterized LOC100912568,Chr6: 107.231785,5.19,82.6,Chr6: 107.059969,1.872,Chr6, 107.231785,Chr6, 107.059969,107.231785,107.059969,0.17181600000000685,True,cis,False,True,True,cis,False,0.41900937081659967,0.49806720190306275,0.5209768004518818,Tier_2_Validate,Adipose
30680,ENSRNOG00000007907,Tmem178a,transmembrane protein 178A,Chr6: 14.063676,6.958,81.6,Chr6: 14.057826,-0.859,Chr6, 14.063676,Chr6, 14.057826,14.063676,14.057826,0.005849999999998801,True,cis,False,False,False,cis,False,0.4123159303882195,0.19684805233422537,0.5132073939528556,Tier_1_HighConfidence,Adipose
27755,ENSRNOG00000071235,RT1-CE1,"RT1 class I, locus1",Chr20: 3.559486,9.461,81.1,Chr20: 4.679209,1.009,Chr20, 3.559486,Chr20, 4.679209,3.559486,4.679209,1.119723,True,cis,False,False,False,cis,False,0.4089692101740294,0.24145108534046977,0.5276471034300747,Tier_1_HighConfidence,Adipose
8824,UNCHAR_LOC100911506,LOC100911506,uncharacterized LOC100911506,Chr14: 44.318609,4.613,81.0,Chr14: 44.394691,-1.058,Chr14, 44.318609,Chr14, 44.394691,44.318609,44.394691,0.07608199999999954,True,cis,False,True,True,cis,False,0.4082998661311914,0.256021409455843,0.43251244645546205,Tier_2_Validate,Adipose
1921,ENSRNOG00000060407,Cacna1i,calcium voltage-gated channel subunit alpha1 I,Chr7: 111.835995,4.152,80.8,Chr7: 111.740041,-1.607,Chr7, 111.835995,Chr7, 111.740041,111.835995,111.740041,0.09595399999999188,True,cis,False,False,False,cis,False,0.40696117804551535,0.41926851025869755,0.5891803909064744,Tier_1_HighConfidence,Adipose
13434,UNCHAR_LOC120093626,LOC120093626,uncharacterized LOC120093626,Chr7: 61.940111,4.366,79.7,Chr7: 61.809626,-1.288,Chr7, 61.940111,Chr7, 61.809626,61.940111,61.809626,0.13048500000000018,True,cis,False,True,True,cis,False,0.3995983935742972,0.32441272673208443,0.45340389210723353,Tier_2_Validate,Adipose
20150,UNCHAR_LOC120103584,LOC120103584,uncharacterized LOC120103584,Chr6: 107.141541,5.469,79.3,Chr6: 107.059969,1.355,Chr6, 107.141541,Chr6, 107.059969,107.141541,107.059969,0.08157200000000842,True,cis,False,True,True,cis,False,0.39692101740294505,0.34433541480820695,0.45943975127390313,Tier_2_Validate,Adipose
17768,UNCHAR_LOC120099936,LOC120099936,uncharacterized LOC120099936,Chr1: 182.090610,4.287,78.6,Chr1: 182.323560,0.709,Chr1, 182.090610,Chr1, 182.323560,182.09061,182.32356,0.23294999999998822,True,cis,False,True,True,cis,False,0.3922356091030789,0.15224501932798098,0.390568219950871,Tier_2_Validate,Adipose
29908,ENSRNOG00000024073,Syce1,synaptonemal complex central element protein 1,Chr1: 195.863173,2.839,78.6,Chr1: 195.020992,-1.748,Chr1, 195.863173,Chr1, 195.020992,195.863173,195.020992,0.8421809999999823,True,cis,False,False,False,cis,False,0.3922356091030789,0.46119536128456734,0.5987008396356761,Tier_1_HighConfidence,Adipose
7257,ENSRNOG00000009253,Igsf9b,"immunoglobulin superfamily, member 9B",Chr8: 25.712643,6.23,78.5,Chr8: 25.570084,1.235,Chr8, 25.712643,Chr8, 25.570084,25.712643,25.570084,0.14255899999999855,True,cis,False,False,False,cis,False,0.39156626506024095,0.3086529884032114,0.5450767387122083,Tier_1_HighConfidence,Adipose
20384,UNCHAR_LOC681224,LOC681224,uncharacterized LOC681224,Chr18: 11.227028,5.881,78.5,Chr4: 25.286827,0.934,Chr18, 11.227028,Chr4, 25.286827,11.227028,25.286827,inf,False,trans,False,True,True,LOC_UNCHARACTERIZED,True,0.39156626506024095,0.21914956883734762,0.31375054186415596,Tier_3_FlaggedInspect,Adipose
9966,ENSRNOG00000083324,LOC102551006,uncharacterized LOC102551006,Chr5: 21.628170,1.161,78.0,Chr5: 21.572861,1.114,Chr5, 21.628170,Chr5, 21.572861,21.62817,21.572861,0.05530900000000116,True,cis,False,True,True,cis,False,0.38821954484605087,0.27267320844484094,0.4313124636518121,Tier_2_Validate,Adipose
32690,ENSRNOG00000078605,Vom2r44,vomeronasal 2 receptor 44,Chr2: 148.497149,6.77,78.0,Chr2: 149.828204,0.613,Chr2, 148.497149,Chr2, 149.828204,148.497149,149.828204,1.331054999999992,True,cis,False,False,False,cis,False,0.38821954484605087,0.12369907820398453,0.47917151806751235,Tier_1_HighConfidence,Adipose
19329,UNCHAR_LOC120102367,LOC120102367,endogenous retrovirus group K member 21 Env polyprotein-like,Chr4: 147.708406,3.788,77.4,Chr4: 148.389881,-2.321,Chr4, 147.708406,Chr4, 148.389881,147.708406,148.389881,0.681475000000006,True,cis,False,False,True,cis,False,0.38420348058902276,0.6315789473684211,0.6555238497851053,Tier_2_Validate,Adipose
17798,UNCHAR_LOC120099967,LOC120099967,uncharacterized LOC120099967,Chr1: 200.189260,4.467,77.0,Chr1: 201.365247,1.206,Chr1, 200.189260,Chr1, 201.365247,200.18926,201.365247,1.1759870000000205,True,cis,False,True,True,cis,False,0.38152610441767065,0.30002973535533745,0.43854454392055275,Tier_2_Validate,Adipose
11177,ENSRNOG00000016217,LOC103690178,nucleolar GTP-binding protein 1-like,Chr17: 61.404560,6.813,76.1,Chr17: 61.901363,0.74,Chr17, 61.404560,Chr17, 61.901363,61.40456,61.901363,0.496803000000007,True,cis,False,False,True,cis,False,0.37550200803212846,0.1614629794826048,0.48793774563015657,Tier_2_Validate,Adipose
25230,UNCHAR_Pira12,Pira12,paired-Ig-like receptor A12,Chr1: 65.304407,3.921,75.9,Chr1: 65.713205,1.022,Chr1, 65.304407,Chr1, 65.713205,65.304407,65.713205,0.40879800000000444,True,cis,False,False,False,cis,False,0.3741633199464525,0.24531668153434433,0.5168180005182789,Tier_1_HighConfidence,Adipose
27771,ENSRNOG00000030431,RT1-Db2,"RT1 class II, locus Db2",Chr20: 4.539723,5.944,75.8,Chr20: 4.679209,1.691,Chr20, 4.539723,Chr20, 4.679209,4.539723,4.679209,0.13948599999999978,True,cis,False,False,False,cis,False,0.37349397590361444,0.44424620874219445,0.5862090646260331,Tier_1_HighConfidence,Adipose
9000,UNCHAR_LOC102546604,LOC102546604,uncharacterized LOC102546604,Chr1: 12.073611,5.05,75.3,Chr1: 11.644866,0.872,Chr1, 12.073611,Chr1, 11.644866,12.073611,11.644866,0.42874499999999927,True,cis,False,True,True,cis,False,0.3701472556894243,0.20071364852809992,0.3998013164761335,Tier_2_Validate,Adipose
17050,UNCHAR_LOC120098766,LOC120098766,histocompatibility antigen 60b-like,Chr1: 1.517225,1.903,75.2,Chr1: 1.137347,2.319,Chr1, 1.517225,Chr1, 1.137347,1.517225,1.137347,0.37987799999999994,True,cis,False,False,True,cis,False,0.36947791164658633,0.6309842402616711,0.65016175316789,Tier_2_Validate,Adipose
23307,ENSRNOG00000025957,Ooep,oocyte expressed protein,Chr8: 79.224553,2.711,74.8,Chr9: 49.051196,1.488,Chr8, 79.224553,Chr9, 49.051196,79.224553,49.051196,inf,False,trans,False,False,False,trans_moderate,True,0.3668005354752342,0.383883437407077,0.46273939050880886,Tier_3_FlaggedInspect,Adipose
10232,UNCHAR_LOC102552179,LOC102552179,uncharacterized LOC102552179,Chr6: 89.523181,8.286,74.5,Chr6: 88.072336,-0.498,Chr6, 89.523181,Chr6, 88.072336,89.523181,88.072336,1.4508449999999868,True,cis,False,True,True,cis,False,0.3647925033467202,0.08950341956586381,0.35900357301940433,Tier_2_Validate,Adipose
32203,ENSRNOG00000000767,Ubd,ubiquitin like modifier D,Chr20: 1.387437,3.95,74.2,Chr20: 1.568617,1.746,Chr20, 1.387437,Chr20, 1.568617,1.387437,1.568617,0.1811799999999999,True,cis,False,False,False,cis,False,0.3627844712182062,0.4606006541778174,0.5881847938886082,Tier_1_HighConfidence,Adipose
22597,ENSRNOG00000008716,Nefh,neurofilament heavy chain,Chr14: 79.840346,4.808,74.1,Chr14: 79.465350,1.576,Chr14, 79.840346,Chr14, 79.465350,79.840346,79.46535,0.3749959999999959,True,cis,False,False,False,cis,False,0.3621151271753681,0.41005055010407376,0.5702579870478046,Tier_1_HighConfidence,Adipose
8354,UNCHAR_Lilrb1,Lilrb1,leukocyte immunoglobulin like receptor B1,Chr1: 65.457263,6.305,73.9,Chr1: 65.713205,0.825,Chr1, 65.457263,Chr1, 65.713205,65.457263,65.713205,0.25594200000000455,True,cis,False,False,False,cis,False,0.36077643908969215,0.18673803151947663,0.491630064713209,Tier_1_HighConfidence,Adipose
1954,ENSRNOG00000011130,Calca,calcitonin-related polypeptide alpha,Chr1: 168.883175,3.507,73.3,Chr1: 168.821778,1.407,Chr1, 168.883175,Chr1, 168.821778,168.883175,168.821778,0.06139699999999948,True,cis,False,False,False,cis,False,0.35676037483266393,0.359797799583705,0.550795361045729,Tier_1_HighConfidence,Adipose
32351,ENSRNOG00000059840,Unc5a,unc-5 netrin receptor A,Chr17: 9.670557,5.11,72.9,Chr17: 9.399220,1.147,Chr17, 9.670557,Chr17, 9.399220,9.670557,9.39922,0.2713370000000008,True,cis,False,False,False,cis,False,0.35408299866131193,0.2824858757062147,0.5227991060286342,Tier_1_HighConfidence,Adipose
7854,ENSRNOG00000060356,Kif15,kinesin family member 15,Chr8: 122.601887,5.689,72.5,Chr8: 123.157499,-0.713,Chr8, 122.601887,Chr8, 123.157499,122.601887,123.157499,0.5556119999999964,True,cis,False,False,False,cis,False,0.3514056224899598,0.1534344335414808,0.4766940196110042,Tier_2_Validate,Adipose
3538,ENSRNOG00000007057,Csmd2,CUB and Sushi multiple domains 2,Chr5: 140.342351,5.39,72.4,Chr5: 140.667634,1.307,Chr5, 140.342351,Chr5, 140.667634,140.342351,140.667634,0.32528299999998467,True,cis,False,False,False,cis,False,0.35073627844712185,0.33006244424620873,0.5382795529426656,Tier_1_HighConfidence,Adipose
9585,UNCHAR_LOC102549291,LOC102549291,uncharacterized LOC102549291,Chr3: 138.835646,4.499,72.3,Chr3: 138.848480,1.003,Chr3, 138.835646,Chr3, 138.848480,138.835646,138.84848,0.012833999999998014,True,cis,False,True,True,cis,False,0.35006693440428377,0.23966696402022,0.4064068644485763,Tier_2_Validate,Adipose
11657,UNCHAR_LOC103693572,LOC103693572,uncharacterized LOC103693572,Chr11: 56.002986,4.195,72.2,Chr11: 55.372546,-1.182,Chr11, 56.002986,Chr11, 55.372546,56.002986,55.372546,0.6304400000000001,True,cis,False,True,True,cis,False,0.3493975903614458,0.29289325007433836,0.4248017941525244,Tier_2_Validate,Adipose
9089,UNCHAR_LOC102547086,LOC102547086,uncharacterized LOC102547086,Chr4: 162.235045,8.643,72.1,Chr13: 102.773533,0.768,Chr4, 162.235045,Chr13, 102.773533,162.235045,102.773533,inf,False,trans,False,True,True,LOC_UNCHARACTERIZED,True,0.3487282463186077,0.16978887897710376,0.281480993853499,Tier_3_FlaggedInspect,Adipose
8591,ENSRNOG00000090721,LOC100362296,protein S100-A11-like,Chr3: 138.539299,1.718,71.5,Chr3: 138.348233,1.245,Chr3, 138.539299,Chr3, 138.348233,138.539299,138.348233,0.1910660000000064,True,cis,False,False,True,cis,False,0.34471218206157966,0.31162652393696105,0.5297185470994892,Tier_2_Validate,Adipose
2192,ENSRNOG00000063478,Ccdc168,coiled-coil domain containing 168,Chr9: 46.236324,3.058,71.4,Chr9: 46.531618,0.98,Chr9, 46.236324,Chr9, 46.531618,46.236324,46.531618,0.2952939999999984,True,cis,False,False,False,cis,False,0.34404283801874164,0.23282783229259588,0.5019047346089681,Tier_1_HighConfidence,Adipose
2714,ENSRNOG00000091108,Ces1f,carboxylesterase 1F,Chr19: 13.796622,9.1,71.2,Chr19: 14.059434,0.935,Chr19, 13.796622,Chr19, 14.059434,13.796622,14.059434,0.26281200000000027,True,cis,False,False,False,cis,False,0.3427041499330656,0.21944692239072255,0.4967528753133258,Tier_1_HighConfidence,Adipose
11430,UNCHAR_LOC103691954,LOC103691954,zinc finger protein 431-like,Chr4: 3.782885,2.324,71.0,Chr3: 138.848480,1.862,Chr4, 3.782885,Chr3, 138.848480,3.782885,138.84848,inf,False,trans,False,False,True,LOC_UNCHARACTERIZED,True,0.34136546184738953,0.4950936663693131,0.49276069487584584,Tier_3_FlaggedInspect,Adipose
1952,ENSRNOG00000007456,Calb1,calbindin 1,Chr5: 29.375623,5.265,70.7,Chr5: 29.456424,0.758,Chr5, 29.375623,Chr5, 29.456424,29.375623,29.456424,0.08080099999999746,True,cis,False,False,False,cis,False,0.3393574297188755,0.16681534344335414,0.47716047060678035,Tier_2_Validate,Adipose
2124,UNCHAR_Cbr1l1,Cbr1l1,carbonyl reductase 1 like 1,Chr11: 32.876562,8.75,70.3,Chr11: 34.213273,-1.69,Chr11, 32.876562,Chr11, 34.213273,32.876562,34.213273,1.336711000000001,True,cis,False,False,False,cis,False,0.3366800535475234,0.4439488551888195,0.57322011805772,Tier_1_HighConfidence,Adipose
26807,UNCHAR_RGD1560124,RGD1560124,uncharacterized RGD1560124,ChrX: 117.621325,2.568,70.3,Chr20: 6.323102,-1.505,ChrX, 117.621325,Chr20, 6.323102,117.621325,6.323102,inf,False,trans,False,True,False,trans_moderate,True,0.3366800535475234,0.38893844781445136,0.35396647547669113,Tier_3_FlaggedInspect,Adipose
14525,UNCHAR_LOC120095151,LOC120095151,uncharacterized LOC120095151,Chr10: 63.864377,4.316,70.1,Chr7: 109.093977,1.125,Chr10, 63.864377,Chr7, 109.093977,63.864377,109.093977,inf,False,trans,False,True,True,LOC_UNCHARACTERIZED,True,0.33534136546184734,0.27594409753196547,0.3139499120478345,Tier_3_FlaggedInspect,Adipose
14840,UNCHAR_LOC120095605,LOC120095605,uncharacterized LOC120095605,Chr11: 28.643442,2.98,69.5,Chr11: 28.831347,1.301,Chr11, 28.643442,Chr11, 28.831347,28.643442,28.831347,0.18790500000000065,True,cis,False,True,True,cis,False,0.3313253012048193,0.32827832292595893,0.4308612684457723,Tier_2_Validate,Adipose
10660,UNCHAR_LOC102554288,LOC102554288,uncharacterized LOC102554288,Chr3: 145.466044,4.346,69.3,Chr3: 145.050063,-2.032,Chr3, 145.466044,Chr3, 145.050063,145.466044,145.050063,0.41598100000001637,True,cis,False,True,True,cis,False,0.32998661311914324,0.5456437704430568,0.50647063424677,Tier_2_Validate,Adipose
27111,UNCHAR_RGD1565766,RGD1565766,uncharacterized RGD1565766,Chr6: 26.923604,6.919,69.3,Chr6: 20.949751,-0.743,Chr6, 26.923604,Chr6, 20.949751,26.923604,20.949751,5.973853000000002,False,trans,False,True,False,trans_moderate,True,0.32998661311914324,0.16235504014272972,0.27231957864165557,Tier_3_FlaggedInspect,Adipose
28364,ENSRNOG00000009613,Sh3bgrl2,SH3 domain binding glutamate-rich protein like 2,Chr8: 84.461018,8.462,69.2,Chr8: 84.236358,-0.608,Chr8, 84.461018,Chr8, 84.236358,84.461018,84.236358,0.22466000000000008,True,cis,False,False,False,cis,False,0.3293172690763052,0.12221231043710971,0.4580353528296952,Tier_2_Validate,Adipose
12767,ENSRNOG00000089679,LOC108352304,uncharacterized LOC108352304,Chr11: 28.991550,4.338,68.9,Chr11: 28.840444,1.368,Chr11, 28.991550,Chr11, 28.840444,28.99155,28.840444,0.15110599999999863,True,cis,False,True,True,cis,False,0.3273092369477912,0.3482010110020815,0.43642858678245544,Tier_2_Validate,Adipose
